id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,month/year
1090730459242150223,A room in a home,439826551,Giya,Christchurch City,Burwood Ward,-43.48332359114418,172.67109487205744,Private room,80.0,1.0,114,2026-03-15,4.46,1,302,51,,2026-03
1090839883996968423,Hagley Haven | Guest Favourite,238339893,Jing,Christchurch City,Riccarton Ward,-43.53,172.60998,Entire home/apt,280.0,1.0,253,2026-03-16,10.3,1,283,137,,2026-03
1091448087491209112,Conveniently located in Merivale,75112372,Tori,Christchurch City,Fendalton Ward,-43.5075,172.62565,Entire home/apt,,1.0,39,2025-10-03,1.63,2,0,13,,2025-10
1092302298229138417,Modern 2BR Apartment on Salisbury Street,331763232,Managed By Williams,Christchurch City,Central Ward,-43.52471,172.63566,Entire home/apt,193.0,2.0,21,2026-02-20,0.84,132,61,11,,2026-02
1092369614179884726,Tranquil Bamboo Oasis - New 2 Bed Close To CBD,54009314,Pond,Christchurch City,Linwood Ward,-43.53528,172.67718,Entire home/apt,217.0,2.0,33,2026-02-15,1.31,1,260,20,,2026-02
1093850824505056440,A luxurious Retreat Sleeps 6,45768555,Hasslefree Accommodation,Christchurch City,Central Ward,-43.5276,172.64923,Entire home/apt,360.0,1.0,101,2026-03-14,4.12,65,317,38,,2026-03
1093906577254511367,Beautiful house near everything!,131734373,Alicia,Christchurch City,Spreydon Ward,-43.56162,172.58311,Entire home/apt,337.0,1.0,127,2026-03-07,5.03,10,318,53,,2026-03
1094455923982128429,Teddingtonâs Bay Countryside,562775880,Tina,Christchurch City,Banks Peninsula Ward,-43.66748,172.66012,Entire home/apt,401.0,2.0,13,2025-09-21,0.52,1,119,1,,2025-09
1094458918173184621,"Beach Hideaway, Sumner",32460033,Fiona,Christchurch City,Heathcote Ward,-43.57606870877193,172.76306681334972,Entire home/apt,183.0,2.0,51,2026-02-25,2.01,1,18,32,,2026-02
1094494782018915363,Family Retreat by Hagley Park & CBD,180772694,Andrew,Christchurch City,Central Ward,-43.52262,172.62026,Entire home/apt,436.0,1.0,156,2026-03-21,6.26,2,303,79,,2026-03
1094591565911042260,"Safe, Clean & Cheap for One",48816295,Terri,Christchurch City,Halswell Ward,-43.5795,172.5609,Private room,223.0,1.0,16,2026-03-02,0.65,4,352,7,,2026-03
1094720223157715416,Spacious 2BR Stay in Salisbury Street,331763232,Managed By Williams,Christchurch City,Central Ward,-43.52457,172.63737,Entire home/apt,193.0,1.0,23,2026-02-11,0.91,132,70,15,,2026-02
1094728292621394060,Cottage on Somerset,81687287,Stacey,Christchurch City,Spreydon Ward,-43.54808472464065,172.61995623862305,Private room,74.0,1.0,82,2026-03-02,3.53,1,233,29,,2026-03
1095304942070590765,Worcester Terrace 201,24205506,"Mayie, Judi And Karen At Bookahome",Christchurch City,Central Ward,-43.52985,172.64162,Entire home/apt,277.0,2.0,42,2026-02-22,1.66,83,319,15,,2026-02
1096084875400475669,Cosy 1 bed Studio Motel Apartment in Central City,158374437,Sharon,Christchurch City,Central Ward,-43.532356687264695,172.64601822942495,Entire home/apt,143.0,1.0,73,2026-02-27,3.0,1,227,18,,2026-02
1096862117472449647,Luxury Brand New 2 Bed 5 Minutes From CBD,49642171,Lily-SimplyHost,Christchurch City,Fendalton Ward,-43.51413,172.62408,Entire home/apt,262.0,1.0,13,2026-03-12,0.52,95,164,3,,2026-03
1098123089905880667,Central City Charm: Pet-Friendly Studio,551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.5384637,172.6308677,Entire home/apt,183.0,1.0,76,2026-03-03,3.04,188,227,39,,2026-03
1098840106629077199,Exclusive Modern Retreat | CBD l Guest Favourite,49642171,Lily-SimplyHost,Christchurch City,Fendalton Ward,-43.51241,172.62494,Entire home/apt,302.0,1.0,74,2026-03-17,3.05,95,345,37,,2026-03
1099727454742343267,The Sandbar Nook | Cozy Tiny House Near Beach,104419698,Lukas,Christchurch City,Coastal Ward,-43.5315247,172.7372218,Entire home/apt,193.0,1.0,120,2026-03-12,7.47,1,256,77,,2026-03
1100466783530346620,Close to Airport - Sauna/Aviation/Motorcycle Twist,25553832,Rachel,Christchurch City,Waimairi Ward,-43.50159412458696,172.5553246960044,Entire home/apt,239.0,1.0,58,2026-03-01,2.35,2,365,21,,2026-03
1100518535899259167,The little Gem at Merivale close to everything,129377311,Sammi,Christchurch City,Fendalton Ward,-43.51372,172.62477,Entire home/apt,230.0,1.0,178,2026-03-05,7.11,2,283,101,,2026-03
1100966719806807919,Escape to Duvauchelle,7583750,Stephanie,Christchurch City,Banks Peninsula Ward,-43.75790076314373,172.94439964232788,Entire home/apt,600.0,1.0,23,2026-03-08,1.12,1,255,13,,2026-03
1100991056774973035,Beachside Bliss - Redcliffs,81390838,Perfect Stays,Christchurch City,Heathcote Ward,-43.55817,172.7375,Entire home/apt,480.0,2.0,23,2026-03-01,0.93,47,5,9,,2026-03
1101000548423050937,"Quaint Akaroa cabin for walkers, hikers & couples",120625017,Tim & Sal,Christchurch City,Banks Peninsula Ward,-43.80899874815061,172.98295363783836,Entire home/apt,235.0,2.0,9,2026-03-05,3.55,1,156,9,,2026-03
1101948913943144152,Private Ensuite Room,343719458,AndrÃ©s,Christchurch City,Central Ward,-43.53708,172.64726,Private room,115.0,1.0,165,2026-03-16,8.02,1,115,75,,2026-03
1102112325450064149,"Warm and cozy home, 7 Min drive from the Airport.",530717334,Naveen,Christchurch City,Hornby Ward,-43.52975378879776,172.51954503010177,Private room,53.0,2.0,11,2026-02-08,2.64,1,89,11,,2026-02
1102250835317326101,4 Minutes walk to Riverside Market!4bed 4 bath,560354463,Fang,Christchurch City,Central Ward,-43.535584,172.632186,Entire home/apt,522.0,1.0,117,2026-03-01,5.43,2,232,45,,2026-03
1102446861497914936,Penthouse in the City,81390838,Perfect Stays,Christchurch City,Central Ward,-43.53808,172.63971,Entire home/apt,507.0,2.0,37,2026-03-09,1.5,47,282,20,,2026-03
1102513560119818653,Central Oasis: Charming Studio with Backyard,551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.53849,172.6314,Entire home/apt,183.0,1.0,37,2026-02-13,1.48,188,259,14,,2026-02
1103092140426797922,City Living: Upper Studio Haven on Wilmer,551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.5384944,172.6313989,Entire home/apt,160.0,1.0,8,2025-12-24,0.32,188,225,2,,2025-12
1103786665680115397,Studio Bliss: Explore from Wilmer St,551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.5384637,172.6308677,Entire home/apt,182.0,1.0,27,2026-03-01,1.09,188,155,9,,2026-03
1103787467513725189,Strowan manor - off street park,8056856,Samantha,Christchurch City,Fendalton Ward,-43.50819105105269,172.60960839196972,Entire home/apt,149.0,2.0,42,2026-03-16,1.69,1,139,24,,2026-03
1103832683069723274,Merivale Gem: 2BR Townhouse Oasis,551181197,Paula Kat Charlotte,Christchurch City,Fendalton Ward,-43.5129634,172.625209,Entire home/apt,390.0,1.0,55,2026-03-03,2.24,188,19,25,,2026-03
1103893208667375653,Serenity by the Sea: Coastal Escape1 bed 1 bath,551181197,Paula Kat Charlotte,Christchurch City,Coastal Ward,-43.5036555,172.7291983,Entire home/apt,179.0,1.0,43,2026-03-07,1.83,188,17,29,,2026-03
1103911656731458046,Single room 10 mins nearby the airport,77196518,Jill,Christchurch City,Hornby Ward,-43.53257,172.52296,Private room,64.0,1.0,41,2026-02-18,1.67,4,90,13,,2026-02
1104146378781315352,"Urban Locale: Bars, Bites, Shops",510730797,Kate,Christchurch City,Fendalton Ward,-43.51277273096501,172.62477982789278,Entire home/apt,314.0,1.0,11,2026-02-19,0.52,14,52,2,,2026-02
1104510109511356596,Central City Apartments,445310859,Janine,Christchurch City,Central Ward,-43.5370293,172.6385295,Entire home/apt,262.0,1.0,19,2026-02-21,0.79,1,236,8,,2026-02
1105536954919663651,Luxury Room,447145180,Johanni,Christchurch City,Heathcote Ward,-43.55927,172.71127,Private room,536.0,1.0,1,2024-12-28,0.07,1,362,0,,2024-12
1105901926245263693,Modern Abode in Central Location,26374222,Georgina,Christchurch City,Central Ward,-43.52669,172.63046,Entire home/apt,571.0,1.0,82,2026-03-19,3.41,1,278,58,,2026-03
1106676158322777124,"Urban Escape: Ground Floor Studio, Wilmer St",551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.5384944,172.6313989,Entire home/apt,183.0,1.0,60,2026-03-06,2.42,188,237,49,,2026-03
1106680347989809823,Upper Studio Perfection: 8 Wilmer St. Gem,551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.5384944,172.6313989,Entire home/apt,169.0,1.0,105,2026-02-02,4.25,188,243,62,,2026-02
1106685365552672088,Beachtown retreat,220662178,Nick,Christchurch City,Heathcote Ward,-43.58586608298245,172.7515049005249,Entire home/apt,360.0,2.0,26,2026-03-20,1.06,1,129,13,,2026-03
1107018218360596957,Cosy Modern 2 Bedroom Haven,123463466,Tracey,Christchurch City,Central Ward,-43.53090438625563,172.64178964760745,Entire home/apt,280.0,2.0,46,2026-03-05,1.87,3,16,45,,2026-03
1108132436670811981,Downtown Delight: Studio at 8 Wilmer with Backyard,551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.5384944,172.6313989,Entire home/apt,182.0,1.0,34,2026-01-15,1.38,188,239,21,,2026-01
1108136987547601642,Explore from 8 Wilmer: Upper Level Cozy Studio,551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.5384944,172.6313989,Entire home/apt,156.0,1.0,20,2026-03-01,0.82,188,234,10,,2026-03
1108145080355050933,Luxury New Stadium Residence In CBD With King Beds,49642171,Lily-SimplyHost,Christchurch City,Central Ward,-43.5371,172.64892,Entire home/apt,262.0,1.0,7,2026-02-27,0.31,95,271,3,,2026-02
1108145967495653385,Cityscape Studio: Explore Wilmer Living,551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.5384637,172.6308677,Entire home/apt,146.0,1.0,48,2026-03-09,1.97,188,258,35,,2026-03
1108172332785647473,Christchurch Coastal Abode,5106498,Cameron,Christchurch City,Coastal Ward,-43.495,172.71486,Entire home/apt,134.0,1.0,35,2026-03-18,1.42,1,1,24,,2026-03
1109144959395988332,Your Cosy Sunny Cove near Travis Wetlands,239700620,Larry N Megan,Christchurch City,Burwood Ward,-43.49095,172.69207,Private room,70.0,1.0,46,2026-02-22,1.87,3,20,21,,2026-02
1109159113149884646,Chic City Pad â Studio on Wilmer Street,331763232,Managed By Williams,Christchurch City,Central Ward,-43.53901,172.63031,Entire home/apt,168.0,1.0,94,2026-03-02,3.81,132,295,69,,2026-03
1109167736311080581,Stylish Urban Escape â Wilmer Street Apartment,331763232,Managed By Williams,Christchurch City,Central Ward,-43.53917,172.63206,Entire home/apt,169.0,1.0,51,2026-02-28,2.07,132,311,35,,2026-02
1109481859369924521,Room by the golf course with ensuite,186382574,Wayne,Christchurch City,Burwood Ward,-43.50549,172.69958,Private room,93.0,1.0,74,2026-02-18,3.01,3,158,34,,2026-02
1109591220999752625,"Guest room, superking bed, downtown, free parking",77141232,Robert,Christchurch City,Central Ward,-43.5161987,172.6393706,Private room,159.0,1.0,0,,,2,77,0,,
1109671055886192842,Lovely in Linwood: 2BR Beauty with free Carpark,551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.52738919999999,172.6630978,Entire home/apt,295.0,1.0,38,2026-03-09,1.61,188,262,30,,2026-03
1110632902620872303,"* Rest Easy in CBD â 2 BRM, Free Park, Fast WiFi",43367626,Sharon,Christchurch City,Central Ward,-43.52645,172.63608,Entire home/apt,307.0,1.0,19,2025-12-22,0.89,16,77,1,,2025-12
1111081691056695200,3 Minutes walk to Riverside Market 4bed4bath,560354463,Fang,Christchurch City,Central Ward,-43.535646,172.631838,Entire home/apt,279.0,1.0,72,2026-01-13,3.43,2,62,21,,2026-01
1111752959920892708,Lux Achi-Design Townhouse park view in Latimer Sq,86216394,Min,Christchurch City,Central Ward,-43.5305315,172.6417818,Entire home/apt,287.0,1.0,117,2026-03-13,4.81,37,155,60,,2026-03
1112335464725835490,Cliffside - Akaroa Holiday Home,145244100,Bachcare,Christchurch City,Banks Peninsula Ward,-43.81094,172.96507,Entire home/apt,,2.0,1,2025-06-01,0.1,1417,359,1,,2025-06
1112546697655609511,Sawyer's Sanctuary,45860810,Lydia,Christchurch City,Papanui Ward,-43.4888674,172.6089088,Entire home/apt,240.0,2.0,54,2026-02-28,2.24,1,245,28,,2026-02
1112824116609536401,Zenith Escapes Your Quintessential 4BR Haven,202585247,Ohana,Christchurch City,Halswell Ward,-43.54781,172.55768,Entire home/apt,345.0,1.0,139,2026-03-09,5.73,137,105,67,,2026-03
1114168043227234417,"Modern 2BR Townhouse, Walk to Town, Free Parking",97715487,Lex,Christchurch City,Central Ward,-43.5251555,172.6470993,Entire home/apt,447.0,1.0,71,2026-03-09,3.24,3,38,36,,2026-03
1114184933775404682,Modern 2-Bed CBD Townhouse | Parking Included,49642171,Lily-SimplyHost,Christchurch City,Central Ward,-43.5340835,172.6417548,Entire home/apt,417.0,1.0,28,2026-02-28,1.17,95,224,12,,2026-02
1114206280501111484,Latimer Square Luxe: 1BR w/ Sofa Bed,551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.5325,172.64289,Entire home/apt,305.0,1.0,93,2026-03-09,3.82,188,219,72,,2026-03
1114878834152306129,Diamond Harbour Hideaway Flat,528721467,Cathy,Christchurch City,Banks Peninsula Ward,-43.63152,172.74329,Entire home/apt,432.0,7.0,0,,,2,263,0,,
1114903661155805101,Your Blissful Abode near Travis Wetlands,239700620,Larry N Megan,Christchurch City,Burwood Ward,-43.49316,172.69038,Private room,90.0,1.0,31,2026-02-26,1.3,3,25,9,,2026-02
1114989703521374395,Riccarton éå¡é¡¿åé´,508290494,Jackie,Christchurch City,Riccarton Ward,-43.53059124777598,172.58757255971432,Private room,66.0,3.0,0,,,2,84,0,,
1115317567447171240,Beachside Nest,16959135,Jo,Christchurch City,Coastal Ward,-43.50892429260995,172.73138891905546,Entire home/apt,173.0,1.0,35,2026-03-15,1.45,1,263,14,,2026-03
1115455513371722902,Bayview Retreat - Your Tranquil Haven,275204353,Ulrike,Christchurch City,Banks Peninsula Ward,-43.63709,172.72243,Entire home/apt,223.0,2.0,76,2026-03-20,3.36,1,335,33,,2026-03
1115709439790182858,Quiet Central Studio â Wilmer Street Retreat,331763232,Managed By Williams,Christchurch City,Central Ward,-43.53936,172.63146,Entire home/apt,184.0,1.0,98,2026-03-01,4.02,132,74,65,,2026-03
1116895260959320736,Cottage by the Beach,206315550,Kate,Christchurch City,Coastal Ward,-43.531170977895584,172.7352348715067,Entire home/apt,187.0,1.0,68,2026-03-13,2.8,1,77,37,,2026-03
1119210049361804650,Boutique French Apartment with a Sea View,124354766,Karen,Christchurch City,Banks Peninsula Ward,-43.8097843,172.9613294,Entire home/apt,366.0,1.0,96,2026-03-18,6.52,1,209,65,,2026-03
1119401281256441597,Riccarton éå¡é¡¿åé´2,508290494,Jackie,Christchurch City,Riccarton Ward,-43.52972,172.58686,Private room,55.0,7.0,0,,,2,87,0,,
1119986858515136250,15 min to the Beach/CDB | Air conditioning | BBQ.,118401311,Analia,Christchurch City,Linwood Ward,-43.53928,172.66732,Entire home/apt,180.0,3.0,8,2025-01-05,0.34,1,7,0,,2025-01
1120759329366488743,Sleepout in Christchurch,156070483,Sara,Christchurch City,Spreydon Ward,-43.5656606,172.6112643,Entire home/apt,126.0,1.0,49,2026-03-15,2.16,1,357,25,,2026-03
1120821309263640730,Luxury Penthouse in City Private central live,86216394,Min,Christchurch City,Central Ward,-43.53295558382859,172.64001491719665,Entire home/apt,427.0,1.0,129,2026-03-08,5.45,37,109,64,,2026-03
1121126855435197181,Carterley House,23278101,Jason,Christchurch City,Innes Ward,-43.49803,172.63075,Entire home/apt,478.0,2.0,65,2026-03-13,2.9,18,232,30,,2026-03
1121437600009472573,City Break Cottage for couples 27 mins CHC Airport,7532649,Plux Stays,Christchurch City,Halswell Ward,-43.6095346,172.5711904,Entire home/apt,153.0,1.0,49,2026-03-19,2.07,8,249,26,,2026-03
1122746997304753431,Stylish. Spacious. Designed for living and working,569483312,Leah Mae,Christchurch City,Central Ward,-43.54634,172.62663,Entire home/apt,173.0,1.0,63,2026-02-19,2.73,1,348,19,,2026-02
1122983867587005183,Your Whispering Grove near Travis Wetlands,239700620,Larry N Megan,Christchurch City,Burwood Ward,-43.49274,172.69085,Private room,82.0,1.0,31,2026-02-27,1.31,3,25,21,,2026-02
1124213346882249446,Stylish 2BR CBD Townhouse â Stadium Views,49642171,Lily-SimplyHost,Christchurch City,Central Ward,-43.53586,172.64937,Entire home/apt,262.0,1.0,3,2024-07-14,0.13,95,319,0,,2024-07
1124837041430489634,CBD 2-Bed Townhouse by Hagley Park + Parking,49642171,Lily-SimplyHost,Christchurch City,Riccarton Ward,-43.52847,172.61118,Entire home/apt,288.0,1.0,6,2026-03-01,0.27,95,222,3,,2026-03
1124891258738319625,"Big Sky Retreat, house and yurts",54831628,Erin,Christchurch City,Banks Peninsula Ward,-43.77063,172.90677,Entire home/apt,1142.0,2.0,0,,,1,269,0,,
1124924391453208617,Cozy Getaway in Riccarton: Homely Charm Awaits,81586260,Blasia Ee,Christchurch City,Riccarton Ward,-43.53504,172.60155,Entire home/apt,354.0,1.0,2,2024-12-25,0.1,1,80,0,,2024-12
1125897479464333005,Modern 2BR Oasis Minutes from CBD l Merivale Mall,49642171,Lily-SimplyHost,Christchurch City,Fendalton Ward,-43.51381,172.62608,Entire home/apt,263.0,1.0,5,2024-07-05,0.21,95,345,0,,2024-07
1126254016142397203,Luxury 2-Bed Townhouse | CBD Stadium View,49642171,Lily-SimplyHost,Christchurch City,Central Ward,-43.53623620649845,172.64828637242317,Entire home/apt,269.0,1.0,13,2026-02-14,0.56,95,154,6,,2026-02
1126277065390183496,Beauty in the CBD - 1bed | Free Parking | Pool,482671075,Care Property Stays,Christchurch City,Central Ward,-43.53109,172.6385,Entire home/apt,282.0,1.0,56,2026-03-07,2.38,147,236,27,,2026-03
1129258149076732566,Beautiful Home in Christchurch,141259571,Stephanie,Christchurch City,Halswell Ward,-43.57717,172.54954,Entire home/apt,126.0,2.0,2,2024-08-15,0.1,1,17,0,,2024-08
1130221286248519479,The Riccarton Niche - Sleek 2-Bedroom Urban Pad,202585247,Ohana,Christchurch City,Riccarton Ward,-43.5311391,172.6101217,Entire home/apt,275.0,1.0,55,2026-03-06,2.32,137,17,19,,2026-03
1130620739840259855,Parkside Oasis - Merivale,81390838,Perfect Stays,Christchurch City,Fendalton Ward,-43.52211,172.61535,Entire home/apt,289.0,2.0,17,2026-02-28,0.74,47,151,7,,2026-02
1131342717156058677,Luxury Living: Christchurch City Gem,482671075,Care Property Stays,Christchurch City,Central Ward,-43.5338328,172.6488824,Entire home/apt,276.0,1.0,36,2026-02-28,1.52,147,252,7,,2026-02
1131397420524641317,"Perfect Position, Hagley Park",102653021,Barbara,Christchurch City,Riccarton Ward,-43.53077,172.60981,Entire home/apt,288.0,1.0,87,2026-03-20,3.87,1,289,40,,2026-03
1131415334367861083,Urban Gem in the CBD - Wilmer St Studio,482671075,Care Property Stays,Christchurch City,Central Ward,-43.5384944,172.6313989,Entire home/apt,195.0,1.0,130,2026-03-10,5.5,147,222,69,,2026-03
1131443215122719709,Urban Retreat at 8 Wilmer: Upper Level Studio Gem,482671075,Care Property Stays,Christchurch City,Central Ward,-43.5387002,172.6311839,Entire home/apt,167.0,1.0,55,2026-02-22,2.33,147,217,12,,2026-02
1131615923701976256,"""Cloud Nine"" Your Elegant Escape Awaits",356977265,Karolina,Christchurch City,Central Ward,-43.52942757178943,172.6451132312828,Entire home/apt,266.0,1.0,73,2026-03-20,3.14,2,181,22,,2026-03
1132079562848522949,Tui's Retreat - Duvauchelle Holiday Home,145244100,Bachcare,Christchurch City,Banks Peninsula Ward,-43.75186,172.94121,Entire home/apt,,2.0,2,2026-01-02,0.13,1417,363,1,,2026-01
1132768478165178554,Luxury 2 Bed 2 Bath Townhouse Central Christchurch,7686048,Virginia,Christchurch City,Central Ward,-43.5360637,172.6485723,Entire home/apt,365.0,1.0,9,2026-03-01,0.38,1,1,6,,2026-03
1132955006565809708,Cosy Modern Home: New Build in Christchurch.,132529848,Meikee,Christchurch City,Innes Ward,-43.50937,172.64098,Entire home/apt,274.0,1.0,89,2026-03-12,4.36,2,275,48,,2026-03
